id,source_label,floor_number,mid,text,original_pic,disable_reply,user_location,follow_count,followers_count,created_at,created_at_ts
2130577,抑郁症超话,0,4.78578E+15,抑郁症: 我真的不想坚持了，不知道这样表现好好的，在你们面前有什么意义，你们都好开心啊，开心着和我说话，只有我想结束话题    但是啊   坦白局   真的很难    你们还是会觉得是我找的借口吧 ,,0,,6,19,Wed Jun 29 19:24:40 +0800 2022,1656501880
2130578,抑郁症超话,0,4.78578E+15,抑郁症: 我姥说养狗不伺候，净给别人添麻烦，说我，心梗住了，又哭了 ,,0,,6,6,Wed Jun 29 19:22:24 +0800 2022,1656501744
2130579,双相情感障碍超话,0,4.78579E+15,双相情感障碍: 好讨厌混合发作 ,,0,,12,48,Wed Jun 29 19:57:13 +0800 2022,1656503833
2130580,双相情感障碍超话,0,4.78578E+15,双相情感障碍: 其实有很多有意思 有趣的事情 可我们在最容易快乐的年纪 不快乐 ,,0,,141,8,Wed Jun 29 19:44:36 +0800 2022,1656503076
2130581,焦虑症超话,0,4.78579E+15,焦虑症: 今天终于看到主治医生了，这次复发后本来已经想好今天开药接着吃，但是主治医生判断后觉得先别吃抗抑郁药了，先开了右佐匹克隆让我吃，保证睡眠来治疗，同时加强运动来恢复。这着实让我诧异，当年第二次去看的时候还因为不敢吃药被骂一顿 ,,0,,1,1,Wed Jun 29 20:22:26 +0800 2022,1656505346
2130582,焦虑症超话,0,4.78579E+15,焦虑症:  真的好难 ,,0,,242,50,Wed Jun 29 20:08:15 +0800 2022,1656504495
2130583,抑郁症超话,0,4.78579E+15,抑郁症: 真的不想再被绑在床上四五个小时了 ,,0,,78,612,Wed Jun 29 20:22:39 +0800 2022,1656505359
2130584,抑郁症超话,0,4.78579E+15,抑郁症:  求求你们别在折磨我了 ,,0,,95,23,Wed Jun 29 20:22:15 +0800 2022,1656505335
2130585,抑郁症超话,0,4.78579E+15,抑郁症:  现在手抖得特别厉害很多时候都觉得好多事都无法解决总是觉得那么无力崩溃真的太累太痛苦了明明我没做错什么为什么都是报应在我身上家里有个痴呆越来越严重的老太太只有我妈一个人照顾生了那么多子女没有人管我妈每天都在咆哮怒吼也在拿我撒气怪我不给她帮忙还有各种找茬骂 ...全文,,0,,226,74,Wed Jun 29 20:17:00 +0800 2022,1656505020
2130586,抑郁症超话,0,4.78579E+15,抑郁症: 我腿受伤很久了，老人每次看到我只会说你为什么还不去劳动，不去挣钱等养老吗，我欲哭无泪和他们无话可说也没话可说，从来没人问我腿怎么样，他们只关心你能不能挣钱，而不?侨梦胰ザ潦?,,0,,38,409,Wed Jun 29 20:15:51 +0800 2022,1656504951
2130587,抑郁症超话,0,4.78579E+15,抑郁症:  重度抑郁症追星 be like：流言蜚语没把他冲垮 先把我冲垮了 那些流言蜚语真的看了让人觉得很难受 很难受 ,,0,,200,97,Wed Jun 29 20:11:46 +0800 2022,1656504706
2130588,抑郁症超话,0,4.78579E+15,抑郁症: 这个世界真的好没趣.... ,,0,,21,4,Wed Jun 29 20:04:06 +0800 2022,1656504246
2130589,抑郁症超话,0,4.78579E+15,抑郁症: 如果愿意的话，可以跟我说说为什么不开心吗？我会尽量理解你们。 ,,0,,11,5,Wed Jun 29 20:02:43 +0800 2022,1656504163
2130590,抑郁症超话,0,4.78579E+15,抑郁症: #强迫症[超话]#有病友是公费师范生嘛 想问一下提前批志愿投档成功后需要体检么 神经症会不会有影响 大学退学复读能报考么 ,,0,,136,35,Wed Jun 29 19:54:08 +0800 2022,1656503648
2130591,抑郁症超话,0,4.78578E+15,抑郁症:  夏天为了无痕买了丁字裤，被我妈翻到骂我是荡妇也是醉了 ,,0,,78,5,Wed Jun 29 19:50:08 +0800 2022,1656503408
2130592,抑郁症超话,0,4.78578E+15,抑郁症: 出来吃点东西。。 ,,0,,221,35,Wed Jun 29 19:48:47 +0800 2022,1656503327
2130593,抑郁症超话,0,4.78578E+15,抑郁症:  我讨厌死了我那个爸。。为什么永远都觉得自己是对的，为什么永远不理解我，为什么… ,,0,,61,1,Wed Jun 29 19:46:30 +0800 2022,1656503190
2130594,抑郁症超话,0,4.78578E+15,抑郁症: 我说今天不出摊摆烂一天评论问我是摆明了卖烂菜吗，出门就一大堆我真的不知道该哭还是该笑 ,https://wx3.sinaimg.cn/large/008hK5EQly1h3pcoa9mswj30u01uogud.jpg,0,,130,76,Wed Jun 29 19:43:51 +0800 2022,1656503031
2130595,抑郁症超话,0,4.78578E+15,抑郁症:  后天就是我12岁生日了 要回老家面对许久不见的亲人 爸妈都很忙 最近他们都很烦 明天就结业了 好烦。 ,,0,,966,28,Wed Jun 29 19:41:49 +0800 2022,1656502909
2130596,抑郁症超话,0,4.78578E+15,抑郁症:  好烦。 ,,0,,966,28,Wed Jun 29 19:40:00 +0800 2022,1656502800
2130597,抑郁症超话超话,0,4.78579E+15,抑郁症超话: 抱歉，我这个负担回来了真是对不起啊，再忍忍吧，我会走的…… ,,0,,169,66,Wed Jun 29 19:53:16 +0800 2022,1656503596
2130598,双相情感障碍超话,0,4.78579E+15,双相情感障碍:  要疯了，我真想现在就从桥上跳下去 ,,0,,556,84,Wed Jun 29 20:30:19 +0800 2022,1656505819
2130599,双相情感障碍超话,0,4.78579E+15,双相情感障碍:  别听 别看 也别再期待 ,,0,,3,1964,Wed Jun 29 20:14:32 +0800 2022,1656504872
2130600,双相情感障碍超话,0,4.78579E+15,双相情感障碍:  我抢到关念红医生的号了！哈哈哈！ ,,0,,81,1,Wed Jun 29 20:08:14 +0800 2022,1656504494
2130601,双相情感障碍超话,0,4.78578E+15,双相情感障碍:  碳酸锂刚放到嘴里就条件反射想吐了 ,,0,,209,50,Wed Jun 29 19:42:44 +0800 2022,1656502964
2130602,双相情感障碍超话,0,4.78578E+15,双相情感障碍: 是我不配呗，什么都不配 ,,0,,599,210,Wed Jun 29 19:41:03 +0800 2022,1656502863
2130603,双相情感障碍超话,0,4.78578E+15,双相情感障碍:  总是好起来不到一天，然后就变得很丧，你们是这样吗，我好像好起来的时间太少了，能做事的时间少之又少。好累 北京 ,,0,,10,3,Wed Jun 29 19:25:37 +0800 2022,1656501937
2130604,双相情感障碍超话,0,4.78576E+15,双相情感障碍:  病友们好 我想问问大家躁狂期的时候怎么控制自己的情绪。我刚和朋友吵了一架 我知道是我的错但是压根控制不了啊啊,,0,,39,6,Wed Jun 29 18:29:22 +0800 2022,1656498562
2130605,双相情感障碍超话,0,4.78576E+15,双相情感障碍: 不想结婚谁都别想逼我逼我我就再也不回去 ,,0,,24,3,Wed Jun 29 18:27:33 +0800 2022,1656498453
2130606,双相情感障碍超话,0,4.78575E+15,双相情感障碍: 总觉得你灰灰的旧旧的，你该去晒晒太阳你哭什么呀 ,https://wx1.sinaimg.cn/large/006e9xMPly1h3p91kfx11j3334334kjn.jpg,0,,103,80,Wed Jun 29 17:37:47 +0800 2022,1656495467
2130607,双相情感障碍超话,0,4.78575E+15,双相情感障碍: 双相情感障碍有没有推荐的心理咨询，人在上海想做定期咨询 ,,0,,457,356,Wed Jun 29 17:14:44 +0800 2022,1656494084
2130608,精神分裂症超话,0,4.7858E+15,精神分裂症恐惧感请不要吞噬我 ,,0,,87,12,Wed Jun 29 20:57:56 +0800 2022,1656507476
2130609,抑郁超话,0,4.7858E+15,抑郁: 又经历了一场家庭暴力，被打了两记耳光，总是这么及时，不给我喘息的机会 ,,0,,50,6,Wed Jun 29 20:48:05 +0800 2022,1656506885
2130610,焦虑症超话,0,4.7858E+15,焦虑症:  出现幻听太可怕了，而且是负面的幻听！ ,,0,,71,2,Wed Jun 29 20:58:50 +0800 2022,1656507530
2130611,焦虑症超话,0,4.7858E+15,焦虑症: 大家吃完药会嗜睡了总是困想睡 ,,0,,328,28,Wed Jun 29 20:44:36 +0800 2022,1656506676
2130612,抑郁症超话,0,4.7858E+15,抑郁症: 很怕出去工作，很怕找工作，脱节太久了总有一种被抛弃的感觉，可是不去好像也不行，这个世界一直在进步，没有人可以留在原地的 ,,0,,13,5,Wed Jun 29 20:58:45 +0800 2022,1656507525
2130613,抑郁症超话,0,4.7858E+15,抑郁症:  我真的无法与你之外的人过于亲密接触，尝试了还是不行，会别扭，会想你。 ,,0,,15,4,Wed Jun 29 20:56:51 +0800 2022,1656507411
2130614,抑郁症超话,0,4.7858E+15,抑郁症: 被休学了，我妈：你终于得偿所愿了，不读书了，养好伤去上班吧 ,,0,,232,27,Wed Jun 29 20:54:42 +0800 2022,1656507282
2130615,抑郁症超话,0,4.7858E+15,抑郁症: 我好差劲啊，活着真的是浪费资源… ,,0,,9,1,Wed Jun 29 20:53:24 +0800 2022,1656507204
2130616,抑郁症超话,0,4.7858E+15,超话粉丝大咖 ,,0,,319,1,Wed Jun 29 20:53:07 +0800 2022,1656507187
2130617,抑郁症超话,0,4.7858E+15,抑郁症:  我就应该去死 像我这种恶心的人 ,,0,,631,9,Wed Jun 29 20:51:19 +0800 2022,1656507079
2130618,抑郁症超话,0,4.7858E+15,抑郁症: 杀了我，治愈我 ,,0,,4,1,Wed Jun 29 20:50:42 +0800 2022,1656507042
2130619,抑郁症超话,0,4.7858E+15,抑郁症: 在我的各种劝说下，我妈终于同意在假期带我?ジ凑锪? 真的太不容易了 ,,0,,277,2,Wed Jun 29 20:50:15 +0800 2022,1656507015
2130620,抑郁症超话,0,4.7858E+15,抑郁症:  ,https://wx3.sinaimg.cn/large/0076yRc1ly1h3pejz13nyj31hc0oyk3p.jpg,0,,30,47,Wed Jun 29 20:48:21 +0800 2022,1656506901
2130621,抑郁症超话,0,4.7858E+15,抑郁症:  ,https://wx1.sinaimg.cn/large/0076yRc1gy1h3pbkxdm1qj30u0140jwn.jpg,0,,30,47,Wed Jun 29 20:48:19 +0800 2022,1656506899
2130622,抑郁症超话,0,4.7858E+15,抑郁症:  坚持不下去了那就离开这个世界 ,,0,,811,591,Wed Jun 29 20:47:17 +0800 2022,1656506837
2130623,抑郁症超话,0,4.7858E+15,抑郁症: 五年了 ,,0,,194,62,Wed Jun 29 20:47:13 +0800 2022,1656506833
2130624,抑郁症超话,0,4.7858E+15,抑郁症:  虽然从不喝酒，但今天真的很痛，只能借酒消愁。 ,https://wx2.sinaimg.cn/large/006tQg1lly1h3pehjxzcpj30u0140jyr.jpg,0,,86,216,Wed Jun 29 20:46:34 +0800 2022,1656506794
2130625,抑郁症超话,0,4.7858E+15,抑郁症:  每天都度日如年的感觉，不知道熬的有什么意义，不知道为什么难过不知道怎么才能快乐，死又不敢死，活又活不动。 ,,0,,365,854,Wed Jun 29 20:44:16 +0800 2022,1656506656
2130626,抑郁症超话,0,4.7858E+15,抑郁症:  ,https://wx2.sinaimg.cn/large/007ZdR2Ily1h3peetmzrlj32qy0abtgj.jpg,0,,840,328,Wed Jun 29 20:43:28 +0800 2022,1656506608
2130627,抑郁症超话,0,4.7858E+15,抑郁症:  因为之前工作上失误，每个月都在罚钱，刚刚给领导说这个月少扣一点，领导就不高兴了说我乱花钱，上个月已经给我少扣了，这个月还少，但我钱都是拿来吃药了呀..... ,,0,,66,91,Wed Jun 29 20:43:12 +0800 2022,1656506592
2130628,抑郁症超话,0,4.7858E+15,抑郁症: 医生说可以断药，停药之后情绪一直不太好，今天好不容易稍微好一点，妈妈说要不一家人出去吃个饭，商量好的一起吃米线，结果一出门，我爸就说你们去吃，我自己去吃别的，每次都是这样，每次我想一家人好好坐一下的时候，他都会找各种各样的理由不跟我一起，是我身上有传染病吗？我真的， ...全文,,0,,288,117,Wed Jun 29 20:43:04 +0800 2022,1656506584
2130629,抑郁症超话,0,4.7858E+15,抑郁症:  虽然我成绩算不上好，但是我也不觉得我读书的时候很容易我每天崩溃每天熬不过去我觉得能坚持下来并且获得一个比较满意的分数已经很了不起了我现在又开始怀疑是不是坚持下来这个决定就是错误的，是不是老天在给我指条明路劝我早早离开 ,https://wx2.sinaimg.cn/large/007Ehw2tly1h3ped2wd3zj30u02une26.jpg,0,,208,301,Wed Jun 29 20:42:53 +0800 2022,1656506573
2130630,抑郁症超话,0,4.7858E+15,抑郁症:  有在南京尚晓芳医生那里看的姐妹吗！想问问 ,,0,,278,1543,Wed Jun 29 20:41:34 +0800 2022,1656506494
2130631,抑郁症超话,0,4.7858E+15,抑郁症: 为什么我妈要说等我治好了再出院，如果我永远都治不好了我就永远不能出院了吗。心理咨询师老是问为什么我感觉我治不好了，我觉得这就是很单纯的我就是觉得我治不好了。现在不想再住院了，住院有什么意义，住之前和住之后有什么区别 ,,0,,205,60,Wed Jun 29 20:40:01 +0800 2022,1656506401
2130632,抑郁症超话,0,4.7858E+15,抑郁症:  让我死在华西算了吧 ,,0,,66,91,Wed Jun 29 20:39:26 +0800 2022,1656506366
2130633,抑郁症超话,0,4.7858E+15,抑郁症: 世界要是多一点光撒在我身上 我也不至于走到这一步 ,,0,,195,45,Wed Jun 29 20:32:59 +0800 2022,1656505979
2130634,抑郁症超话,0,4.78579E+15,抑郁症:  不该是环境是身边的事的错吗，为什么让我自己调节呢，我要自己能调节好要你们干嘛，鼓掌吗 ,,0,,309,85,Wed Jun 29 20:31:29 +0800 2022,1656505889
2130635,抑郁症超话,0,4.78579E+15,抑郁症:  闲着没事干。 ,https://wx1.sinaimg.cn/large/006bTScely1h3pe20woedj30zg1batfb.jpg,0,,7,112,Wed Jun 29 20:31:14 +0800 2022,1656505874
2130636,抑郁症超话,0,4.78579E+15,抑郁症:  我感觉自己要死了，每天浑浑噩噩，而且呼吸困难。有没有什么办法自救……ps没办法去医院 ,,0,,56,38,Wed Jun 29 20:28:43 +0800 2022,1656505723
2130637,抑郁症超话,0,4.78579E+15,抑郁症: 我总是自己骗自己，我想我未来还有很多路，可以想到各种人针对我，我就觉得我不应该出生 ,,0,,60,10,Wed Jun 29 20:27:39 +0800 2022,1656505659
2130638,抑郁症超话,0,4.78579E+15,抑郁症:  怎么可以让人变得坚强 我感觉我的心灵好脆弱 但是有时候回头看 又发现自己咬牙走了很长的路 ,,0,,200,97,Wed Jun 29 20:27:19 +0800 2022,1656505639
2130639,抑郁症超话,0,4.78579E+15,原生家庭，让我这辈子都活不快乐抑郁症:  ,,0,,170,22,Wed Jun 29 20:26:53 +0800 2022,1656505613
2130640,抑郁症超话,0,4.78579E+15,抑郁症: 没人理解真的很痛苦，全身发抖，喘不上气，人家还以为你矫情，好想哭不知道该怎么做来缓解 ,,0,,17,2,Wed Jun 29 20:26:06 +0800 2022,1656505566
2130641,抑郁症超话,0,4.78579E+15,抑郁症: 黑沉沉的天气，就像我。。。 ,https://wx1.sinaimg.cn/large/006Tahftly1h3pdtc0xcyj335s2dcb29.jpg,0,,255,29,Wed Jun 29 20:24:50 +0800 2022,1656505490
2130642,抑郁症患者超话,0,4.7858E+15,抑郁症患者: 从开始到现在多少次伤害自己都是因为情绪得不到发泄，身后空无一人。又很想伤害自己 ,,0,,271,44,Wed Jun 29 20:40:13 +0800 2022,1656506413
2130643,抑郁症患者超话,0,4.7858E+15,抑郁症患者: 这样的相处模式让我觉得很累 ,,0,,5,48,Wed Jun 29 20:37:19 +0800 2022,1656506239
2130644,双相情感障碍超话,0,4.7858E+15,双相情感障碍: 有没有吃右佐匹克隆片的啊我吃三分之一搭配喹硫平和奥沙可以睡觉（失眠太厉害了）副作用都会有什么啊我吃了是消化系统不太行 ,,0,,117,27,Wed Jun 29 21:01:17 +0800 2022,1656507677
2130645,双相情感障碍超话,0,4.7858E+15,双相情感障碍: 好想哭 真的好想 ,,0,,44,5,Wed Jun 29 20:46:40 +0800 2022,1656506800
2130646,焦虑症超话,0,4.78581E+15,焦虑症: 早上真的是吓死了，最近肚子一直不舒服，要么便秘要腹泻，然后早上上大号的时候突然有血，还好最后是大姨妈提前了，当时是真吓得全身冰凉 ,,0,,3640,283,Wed Jun 29 21:26:39 +0800 2022,1656509199
2130647,焦虑症超话,0,4.78581E+15,焦虑症: 擅自停药以后来报应了，最近睡不着，医生还给开了右佐匹克隆和富马酸喹硫平片，有点悲观，感觉离不开吃药了。不太敢吃富马酸喹硫平片，医生建议我吃四分之一，我吃八分之一吧 ,,0,,6,1,Wed Jun 29 21:26:13 +0800 2022,1656509173
2130648,焦虑症超话,0,4.78581E+15,焦虑症: 你们有人吃太饱会早搏的吗 ,,0,,89,10,Wed Jun 29 21:15:14 +0800 2022,1656508514
2130649,抑郁症超话,0,4.78581E+15,永远无法释怀 ,,0,,128,11,Wed Jun 29 21:23:20 +0800 2022,1656509000
2130650,抑郁症超话,0,4.78581E+15,抑郁症: 治了一年多了 从中度抑郁重度焦虑到重度抑郁中度焦虑 但是我任然相信这个世界是美好的 还有太多我没看见的 感受的 美好的东西 同学录的座右铭就是“不帮助别人的人生还有什么意思呢”想去很多很多花的地方 和小蜜蜂抢蜜！对不起小蜜蜂 ,,0,,184,38,Wed Jun 29 21:21:51 +0800 2022,1656508911
2130651,抑郁症超话,0,4.78581E+15,抑郁症:  不想去滨州检查我想去济南,,0,,811,591,Wed Jun 29 21:17:29 +0800 2022,1656508649
2130652,抑郁症超话,0,4.78581E+15,抑郁症:  被误解懒得解释，被压制?怖恋梅纯梗环吲皇怯械隳压选坏愕恪樾髅簧恫ǘ邮芰烁改赴摇蚜司兔皇铝恕呛恰?,,0,,738,343,Wed Jun 29 21:16:42 +0800 2022,1656508602
2130653,抑郁症超话,0,4.78581E+15,抑郁症:  不是很懂 友友们帮忙看下这是有多严重  心都碎了#日常碎片plog# ,https://wx1.sinaimg.cn/large/007X9t7bly1h3pfbzafy7j30u01hcdrn.jpg,0,,28,10,Wed Jun 29 21:15:40 +0800 2022,1656508540
2130654,抑郁症超话,0,4.78581E+15,抑郁症: 上午还是心情低落，下午突然就很暴躁，感觉就像一个炮仗 ,,0,,9,21,Wed Jun 29 21:15:14 +0800 2022,1656508514
2130655,抑郁症超话,0,4.7858E+15,抑郁症: 我真的觉得自己就是一个罪人，我真是活该，我活该老鼠过街人人喊打！为什么要把我生下来？ ,,0,,176,2685,Wed Jun 29 21:10:32 +0800 2022,1656508232
2130656,抑郁症超话,0,4.7858E+15,抑郁症: 好累啊…我好害怕！ ,,0,,69,3,Wed Jun 29 21:10:06 +0800 2022,1656508206
2130657,抑郁症超话,0,4.7858E+15,抑郁症: 痛苦与死忙，挣扎与深渊     救赎与堕落    害怕与退宿     逃避与自卑 ,,0,,89,42,Wed Jun 29 21:09:26 +0800 2022,1656508166
2130658,抑郁症超话,0,4.7858E+15,抑郁症: 睡觉就是一种解脱，就是一种暂时性的失忆我想睡觉！！！！！！！ ,,0,,401,147,Wed Jun 29 21:09:04 +0800 2022,1656508144
